"取引ID","取引日時","取引区分 （1：通常、2：入金、3：出金、4:：預かり金、 5：預かり金返金、6：ポイント加算、7：ポイント減算、8：ポイント失効、11：チップ、13：マイル加算、14：マイル減算、 16：領収証発行）","取消区分 (0:通常、1：取消)","単価値引き前小計","単価値引き小計","小計","小計値引き","合計","預かり金","預かり金現金","預かり金クレジット","釣銭","商品名","カラー","会員コード","サイズ","商品ID","商品コード","数量","会員ID","店舗ID","客層ID","端末ID","支払方法ID1","支払方法名1"
"197","2026/06/18 16:23:12","1","0","317290","0","317290","0","317290","317290","0","0","0","FIVICS TENPRO インサートピン 1line 400～550","400～550","90000000000000000318","1line","1826","6011000214018","1","4099","2","","1","1","請求書"
"197","2026/06/18 16:23:12","1","0","317290","0","317290","0","317290","317290","0","0","0","FIVICS ピンノック(L) クリアグリーン ","","90000000000000000318","クリアグリーン","2320","6111000289068","1","4099","2","","1","1","請求書"
"197","2026/06/18 16:23:12","1","0","317290","0","317290","0","317290","317290","0","0","0","Flex-Fletch ベイン FFP-187 （100枚） ホワイト ","","90000000000000000318","ホワイト","17980","1600000001039","1","4099","2","","1","1","請求書"
"197","2026/06/18 16:23:12","1","0","317290","0","317290","0","317290","317290","0","0","0","FIVICS ACCENDO トーナメントクイバー ブラック ","","90000000000000000318","ブラック","2459","5011000306011","1","4099","2","","1","1","請求書"
"197","2026/06/18 16:23:12","1","0","317290","0","317290","0","317290","317290","0","0","0","EASTON ワールドカップ 4517 ボウケース  ","","90000000000000000318","","7294","1110000000012","1","4099","2","","1","1","請求書"
"197","2026/06/18 16:23:12","1","0","317290","0","317290","0","317290","317290","0","0","0","EASTON クリアアローケース  ","","90000000000000000318","","4338","8300100010018","1","4099","2","","1","1","請求書"
"197","2026/06/18 16:23:12","1","0","317290","0","317290","0","317290","317290","0","0","0","KOREA ARCHERY Jet6アロープラー ブルー ","","90000000000000000318","ブルー","7483","8601000000001","1","4099","2","","1","1","請求書"
"196","2026/06/18 15:51:50","1","0","20125","0","20125","2454","17671","17671","0","0","0","FIVICS SAKER 2 タブ RH M","M","90000000000000000071","RH","1532","3011000162022","1","244","2","","1","1","請求書"
"196","2026/06/18 15:51:50","1","0","20125","0","20125","2454","17671","17671","0","0","0","FIVICS TENFIX タブ バックスキン M ","","90000000000000000071","M","1602","3111000172028","1","244","2","","1","1","請求書"
"196","2026/06/18 15:51:50","1","0","20125","0","20125","2454","17671","17671","0","0","0","FIVICS TENFIX タブ コードバン RH M","M","90000000000000000071","RH","1596","3111000171021","1","244","2","","1","1","請求書"
"196","2026/06/18 15:51:50","1","0","20125","0","20125","2454","17671","17671","0","0","0","FIVICS ACCENDO トーナメントクイバー レッド ","","90000000000000000071","レッド","2461","5011000306035","1","244","2","","1","1","請求書"
"195","2026/06/18 14:42:08","1","0","3564","0","3564","0","3564","3564","0","3564","0","加工費 ポイント装着   ","","","","2709","9010000411004","12","","2","","3","",""
"194","2026/06/18 10:42:56","1","0","12100","0","12100","0","12100","12100","12100","0","0","FIVICS SKADIタブ RH S（イエロー）","S（イエロー）","","RH","6202","8100000000054","1","","2","","3","",""
"193","2026/06/18 10:42:32","1","0","-12100","0","-12100","0","-12100","-12100","-12100","0","0","FIVICS SKADIタブ RH S（イエロー）","S（イエロー）","","RH","6202","8100000000054","1","","2","","3","",""
"192","2026/06/18 10:42:16","1","0","12100","0","12100","0","12100","12100","12100","0","0","FIVICS SKADIタブ RH S（イエロー）","S（イエロー）","","RH","6202","8100000000054","1","","2","","3","",""
"191","2026/06/17 18:14:21","1","0","10000","0","10000","0","10000","10000","10000","0","0","レッスン  ","","","","7315","7800000000030","1","","2","","3","",""
"190","2026/06/17 16:48:43","1","0","401024","30672","370352","0","370352","370352","0","0","0","MK ZX ハンドル  RH カメレオンブルー","カメレオンブルー","90000000000000000308","RH","14548","3600100010625","1","7","2","","4","1","請求書"
"190","2026/06/17 16:48:43","1","0","401024","30672","370352","0","370352","370352","0","0","0","FIVICS SKADI-BX センタースタビライザー 26インチ","","90000000000000000308","26インチ","1386","2011000464011","1","7","2","","4","1","請求書"
"190","2026/06/17 16:48:43","1","0","401024","30672","370352","0","370352","370352","0","0","0","SHIBUYA ULTIMA RC4 520 カーボンサイト RH ブラック","ブラック","90000000000000000308","RH ","12479","7000000000379","1","7","2","","4","1","請求書"
"190","2026/06/17 16:48:43","1","0","401024","30672","370352","0","370352","370352","0","0","0","Beiter プランジャー ダークブルー","","90000000000000000308","ダークブルー","1479","2415000149037","1","7","2","","4","1","請求書"
"190","2026/06/17 16:48:43","1","0","401024","30672","370352","0","370352","370352","0","0","0","HOYT スーパーレスト RH","","90000000000000000308","RH","1507","2716000153001","4","7","2","","4","1","請求書"
"190","2026/06/17 16:48:43","1","0","401024","30672","370352","0","370352","370352","0","0","0","FIVICS SAKER 1 タブ RH M","M","90000000000000000308","RH","1520","3011000160028","1","7","2","","4","1","請求書"
"190","2026/06/17 16:48:43","1","0","401024","30672","370352","0","370352","370352","0","0","0","FIVICS WIND チェストガード(RH) L ブラック","ブラック","90000000000000000308","L","1668","3311000183011","1","7","2","","4","1","請求書"
"190","2026/06/17 16:48:43","1","0","401024","30672","370352","0","370352","370352","0","0","0","FIVICS ORGANIC X アームガード ブラック","","90000000000000000308","ブラック","1680","3311000184018","1","7","2","","4","1","請求書"
"190","2026/06/17 16:48:43","1","0","401024","30672","370352","0","370352","370352","0","0","0","FIVICS UNICO トーナメントクイバー(L)  ネイビーブルー","","90000000000000000308","ネイビーブルー","2449","5011000303034","1","7","2","","4","1","請求書"
"190","2026/06/17 16:48:43","1","0","401024","30672","370352","0","370352","370352","0","0","0","WJ SPORTS COUCH ボウスタンド","","90000000000000000308","","2514","4113000322006","1","7","2","","4","1","請求書"
"190","2026/06/17 16:48:43","1","0","401024","30672","370352","0","370352","370352","0","0","0","WIN&WIN Tゲージ ブルー","","90000000000000000308","ブルー","5286","1900000000026","1","7","2","","4","1","請求書"
"190","2026/06/17 16:48:43","1","0","401024","30672","370352","0","370352","370352","0","0","0","FIVICS アロープラー","","90000000000000000308","","2496","5111000316000","1","7","2","","4","1","請求書"
"190","2026/06/17 16:48:43","1","0","401024","30672","370352","0","370352","370352","0","0","0","ARICO フィンガースリング グリーン","","90000000000000000308","グリーン","2701","8011000406022","1","7","2","","4","1","請求書"
"190","2026/06/17 16:48:43","1","0","401024","30672","370352","0","370352","370352","0","0","0","FIVICS バックパック ブラック","ブラック","90000000000000000308","","12498","2200000000286","1","7","2","","4","1","請求書"
"190","2026/06/17 16:48:43","1","0","401024","30672","370352","0","370352","370352","0","0","0","事務手数料","","90000000000000000308","","2953","9900000000073","1","7","2","","4","1","請求書"
"189","2026/06/17 16:38:40","1","0","29700","0","29700","0","29700","29700","0","0","0","FIVICS V3 リム (ウッドコア) S 34ポンド","34ポンド","90000000000000000001","S","4394","4000100010745","1","313","2","","4","1","請求書"
"188","2026/06/17 16:35:13","1","0","135526","0","135526","0","135526","135526","0","0","0","9676 KOREA ARCHERY JET6 ベイン1.75 インチ RH ホワイト","ホワイト","90000000000000000002","RH","2936","6123000632171","6","312","2","","4","1","請求書"
"188","2026/06/17 16:35:13","1","0","135526","0","135526","0","135526","135526","0","0","0","9726 FIVICS（新）A2 チェストガード RH ブラック L","ブラックL","90000000000000000002","RH","3272","3311010180246","1","312","2","","4","1","請求書"
"188","2026/06/17 16:35:13","1","0","135526","0","135526","0","135526","135526","0","0","0","9726 FIVICS SAKER 1 タブ RH S","S","90000000000000000002","RH","1521","3011000160035","5","312","2","","4","1","請求書"
"188","2026/06/17 16:35:13","1","0","135526","0","135526","0","135526","135526","0","0","0","9726 FIVICS SAKER 1 タブ コードバン RH S","S","90000000000000000002","RH","1613","3111000175043","3","312","2","","4","1","請求書"
"188","2026/06/17 16:35:13","1","0","135526","0","135526","0","135526","135526","0","0","0","9726 FIVICS SAKER 2 タブ RH L","L","90000000000000000002","RH","1531","3011000162015","2","312","2","","4","1","請求書"
"188","2026/06/17 16:35:13","1","0","135526","0","135526","0","135526","135526","0","0","0","9726 FIVICS FS004D フィンガースペーサー レッド","","90000000000000000002","レッド","2671","3211000394038","3","312","2","","4","1","請求書"
"188","2026/06/17 16:35:13","1","0","135526","0","135526","0","135526","135526","0","0","0","9726 FIVICS FS001P プラスチック フィンガースペーサー","","90000000000000000002","","2668","3211000393000","6","312","2","","4","1","請求書"
"188","2026/06/17 16:35:13","1","0","135526","0","135526","0","135526","135526","0","0","0","9726 KOREA ARCHERY Jet6 アームガード ブラック","ブラック","90000000000000000002","","2931","3323000635018","4","312","2","","4","1","請求書"
"188","2026/06/17 16:35:13","1","0","135526","0","135526","0","135526","135526","0","0","0","9726 KOREA ARCHERY Jet6 アームガード ブルー","ブルー","90000000000000000002","","2932","3323000635025","3","312","2","","4","1","請求書"
"188","2026/06/17 16:35:13","1","0","135526","0","135526","0","135526","135526","0","0","0","9726 KOREA ARCHERY Jet6 アームガード レッド","レッド","90000000000000000002","","2933","3323000635032","1","312","2","","4","1","請求書"
"188","2026/06/17 16:35:13","1","0","135526","0","135526","0","135526","135526","0","0","0","9726 KOREA ARCHERY Jet6 アームガード  グリーン","グリーン","90000000000000000002","","3019","3323000635087","5","312","2","","4","1","請求書"
"188","2026/06/17 16:35:13","1","0","135526","0","135526","0","135526","135526","0","0","0","9726 KOREA ARCHERY Jet6 アームガード イエロー","イエロー","90000000000000000002","","2934","3323000635049","1","312","2","","4","1","請求書"
"188","2026/06/17 16:35:13","1","0","135526","0","135526","0","135526","135526","0","0","0","9726 KOREA ARCHERY Jet6 アームガード  オレンジ","オレンジ","90000000000000000002","","3018","3323000635070","3","312","2","","4","1","請求書"
"188","2026/06/17 16:35:13","1","0","135526","0","135526","0","135526","135526","0","0","0","9726 KOREA ARCHERY Jet6 アームガード  パープル","パープル","90000000000000000002","","3017","3323000635063","3","312","2","","4","1","請求書"
"188","2026/06/17 16:35:13","1","0","135526","0","135526","0","135526","135526","0","0","0","9726 KOREA ARCHERY Jet6 アームガード  ピンク","ピンク","90000000000000000002","","3016","3323000635056","8","312","2","","4","1","請求書"
"188","2026/06/17 16:35:13","1","0","135526","0","135526","0","135526","135526","0","0","0","9726 FIVICS ハーネスジェル アームガード イエロー","イエロー","90000000000000000002","","1692","3311000186050","4","312","2","","4","1","請求書"
"188","2026/06/17 16:35:13","1","0","135526","0","135526","0","135526","135526","0","0","0","9726 FIVICS ハーネスジェル アームガード パープル","パープル","90000000000000000002","","1694","3311000186074","2","312","2","","4","1","請求書"
"188","2026/06/17 16:35:13","1","0","135526","0","135526","0","135526","135526","0","0","0","9676 KOREA ARCHERY JET6 S ベイン RH グリーン","グリーン","90000000000000000002","RH","7390","1600000000483","1","312","2","","4","1","請求書"
"188","2026/06/17 16:35:13","1","0","135526","0","135526","0","135526","135526","0","0","0","9726 FIVICS TNV2300 アッパーロッド イエロー","","90000000000000000002","イエロー","1420","2111000128040","1","312","2","","4","1","請求書"
"187","2026/06/17 14:04:47","2","0","0","0","6600","0","6600","6600","6600","0","0","","","","","","","","","2","","3","",""
"186","2026/06/17 13:27:37","1","0","6050","0","6050","0","6050","6050","0","6050","0","FIVICS ピンノック(S) クリアオレンジ ","","","クリアオレンジ","2286","6111000287057","2","","2","","4","",""
"186","2026/06/17 13:27:37","1","0","6050","0","6050","0","6050","6050","0","6050","0","KOREA ARCHERY JET6 S ベイン RH オレンジ","オレンジ","","RH","7392","1600000000469","1","","2","","4","",""
"185","2026/06/17 13:27:27","1","0","-6050","0","-6050","0","-6050","-6050","-6050","0","0","FIVICS ピンノック(S) クリアオレンジ ","","","クリアオレンジ","2286","6111000287057","2","","2","","4","",""
"185","2026/06/17 13:27:27","1","0","-6050","0","-6050","0","-6050","-6050","-6050","0","0","KOREA ARCHERY JET6 S ベイン RH オレンジ","オレンジ","","RH","7392","1600000000469","1","","2","","4","",""
"184","2026/06/17 13:09:12","1","0","13200","0","13200","0","13200","13200","0","13200","0","FIVICS SAKER 1 タブ コードバン RH S","S","","RH","1613","3111000175043","2","","2","","4","",""
"184","2026/06/17 13:09:12","1","0","13200","0","13200","0","13200","13200","0","13200","0","FIVICS SAKER 1 タブ バックスキン S ","","","S","1625","3111000176040","1","","2","","4","",""
"184","2026/06/17 13:09:12","1","0","13200","0","13200","0","13200","13200","0","13200","0","RANGE-O-MATIC スピンウィングベイン 45mm RH ブルー","ブルー","","RH","2431","6117000302042","1","","2","","4","",""
"183","2026/06/17 13:09:04","1","0","-13200","0","-13200","0","-13200","-13200","-13200","0","0","FIVICS SAKER 1 タブ コードバン RH S","S","","RH","1613","3111000175043","2","","2","","4","",""
"183","2026/06/17 13:09:04","1","0","-13200","0","-13200","0","-13200","-13200","-13200","0","0","FIVICS SAKER 1 タブ バックスキン S ","","","S","1625","3111000176040","1","","2","","4","",""
